Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 2.0g,5184,6.73,22.06,3.3x,415921
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 2.0g,9385,6.73,23.4,3.5x,415971
Cannabis Northwest        [ÿproductÿdetailsÿ],Concentrate 1.0g,50890,6.73,18.26,2.7x,412738
Leaph        [ÿproductÿdetailsÿ],Flower 2.0g,22719,6.74,20.62,3.1x,417010
Northwest Recreational        [ÿproductÿdetailsÿ],Flower 3.5g,34413,6.76,18.6,2.7x,412612
Doc Croc        [ÿproductÿdetailsÿ],Concentrate 0.5g,6967,6.76,15.52,2.3x,413948
Docandyeti's        [ÿproductÿdetailsÿ],Flower 2.0g,12088,6.77,20.8,3.1x,414041
Top Shelf        [ÿproductÿdetailsÿ],Flower 2.0g,68567,6.77,20.82,3.1x,423396
Green Chiefs        [ÿproductÿdetailsÿ],Flower 2.0g,2687,6.8,21.42,3.2x,412672
Kali Products        [ÿproductÿdetailsÿ],Flower 3.5g,22050,6.8,21.09,3.1x,416973
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,26754,6.81,20.21,3.0x,412294
Green Revolution        [ÿproductÿdetailsÿ],Topical,35743,6.81,20.59,3.0x,416334
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 3.5g,172110,6.82,22.8,3.3x,416502
Rootworx        [ÿproductÿdetailsÿ],Infused,13708,6.82,18.17,2.7x,413665
Over the Top        [ÿproductÿdetailsÿ],Preroll 3.0g,40027,6.83,21.16,3.1x,412056
Green & Golden        [ÿproductÿdetailsÿ],Flower 3.5g,5408,6.86,22.69,3.3x,415710
Howling Dog Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,4194,6.87,27.9,4.1x,415821
Rainier Acres        [ÿproductÿdetailsÿ],Flower 2.0g,11800,6.88,18.73,2.7x,416942
Over the Top        [ÿproductÿdetailsÿ],Flower 2.0g,1676,6.89,22.92,3.3x,412056
Spinning Heads        [ÿproductÿdetailsÿ],Flower 2.0g,13958,6.92,22.24,3.2x,413718
The Clone Zone        [ÿproductÿdetailsÿ],Concentrate 1.0g,149564,6.94,22.78,3.3x,412598
Honu Enterprises        [ÿproductÿdetailsÿ],Topical,8291,6.96,25.3,3.6x,412097
Skagit Organics        [ÿproductÿdetailsÿ],Topical,1093,6.97,24.36,3.5x,412843
Salish Sativas        [ÿproductÿdetailsÿ],Flower 2.0g,1494,6.99,28.28,4.0x,415914
Ninja Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,14448,6.99,20.19,2.9x,417001
Puffin Farm        [ÿproductÿdetailsÿ],Preroll 2.0g,1820,7,22.16,3.2x,413021
Hypothesis Gardens        [ÿproductÿdetailsÿ],Preroll 2.0g,3115,7,18.73,2.7x,416519
Cordus        [ÿproductÿdetailsÿ],Preroll 3.0g,1155,7,22.33,3.2x,418921
Saturn Group        [ÿproductÿdetailsÿ],Vape 0.25g,1176,7,15.96,2.3x,412112
Edgemont Group        [ÿproductÿdetailsÿ],Vape 0.5g,13790,7,24.72,3.5x,422993
Double Delicious        [ÿproductÿdetailsÿ],Flower 2.0g,1050,7,24.27,3.5x,414462
Prince Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1050,7,19.63,2.8x,422368
Carol's Country Store        [ÿproductÿdetailsÿ],Flower 3.5g,4207,7,14.62,2.1x,412058
Alphapheno        [ÿproductÿdetailsÿ],Flower 3.5g,2100,7,23.75,3.4x,412104
The Four Twenty Collection        [ÿproductÿdetailsÿ],Flower 3.5g,5264,7,20.4,2.9x,413134
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 3.5g,1134,7,19.52,2.8x,416433
Fsg        [ÿproductÿdetailsÿ],Flower 3.5g,3500,7,20.38,2.9x,416578
Snowcrest        [ÿproductÿdetailsÿ],Flower 3.5g,7525,7,24.94,3.6x,417291
Skagit Organics        [ÿproductÿdetailsÿ],Concentrate 0.5g,2558,7,21.32,3.0x,412843
Virginia Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,14106,7,19.88,2.8x,413029
Dna Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,2849,7,19.65,2.8x,413464
5th House Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1589,7,22.37,3.2x,416057
Binx Buds        [ÿproductÿdetailsÿ],Concentrate 1.0g,1400,7,23.23,3.3x,425099
Cheney Hydroponics        [ÿproductÿdetailsÿ],Edible,9225,7,19.23,2.7x,412858
Honu Enterprises        [ÿproductÿdetailsÿ],Edible,133778,7.02,23.01,3.3x,412097
The Calyx Company        [ÿproductÿdetailsÿ],Flower 3.5g,1433,7.06,23.49,3.3x,412688
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 2.0g,4654,7.08,23.98,3.4x,412240
Quality Growers        [ÿproductÿdetailsÿ],Flower 2.0g,1470,7.09,20.2,2.8x,417338
Trichometechnologies        [ÿproductÿdetailsÿ],Flower 3.5g,23475,7.09,20.97,3.0x,412362
Royal Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,12725,7.09,21.37,3.0x,413723
Manna Production        [ÿproductÿdetailsÿ],Flower 2.0g,4298,7.1,22.78,3.2x,412678
Platinum Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,3904,7.1,19.06,2.7x,414115
Kai'dro        [ÿproductÿdetailsÿ],Concentrate 1.0g,4058,7.12,20.21,2.8x,413652
Vulcan Mountain Farm        [ÿproductÿdetailsÿ],Flower 3.5g,4626,7.15,22.03,3.1x,413711
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 2.0g,2795,7.16,18.59,2.6x,412400
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Concentrate 0.25g,7291,7.16,22.65,3.2x,412882
Rootworx        [ÿproductÿdetailsÿ],Flower 2.0g,3926,7.17,20.52,2.9x,413665
Lilac City Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,2115,7.17,25.9,3.6x,415719
Gensys One        [ÿproductÿdetailsÿ],Flower 3.5g,3490,7.19,23.22,3.2x,412593
Eco Ventures        [ÿproductÿdetailsÿ],Concentrate 0.5g,5627,7.19,20.16,2.8x,416853
Jv Ranch        [ÿproductÿdetailsÿ],Concentrate 1.0g,30416,7.2,21.3,3.0x,416125
Millennium Green        [ÿproductÿdetailsÿ],Flower 3.5g,1774,7.21,23.83,3.3x,413916
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Vape 0.25g,113899,7.23,22.87,3.2x,412882
Carson Unlimited        [ÿproductÿdetailsÿ],Flower 3.5g,5355,7.25,22.01,3.0x,420287
Fresh Productions        [ÿproductÿdetailsÿ],Flower 3.5g,32420,7.25,25.79,3.6x,423101
Top Shelf        [ÿproductÿdetailsÿ],Concentrate 0.5g,16762,7.28,23.44,3.2x,423396
Sound Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,6439,7.28,22.9,3.1x,417237
Methow Growers        [ÿproductÿdetailsÿ],Flower 2.0g,1051,7.3,21.05,2.9x,412875
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 2.0g,2066,7.3,19.71,2.7x,419128
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 2.0g,3058,7.3,23.06,3.2x,424256
Lm Digital        [ÿproductÿdetailsÿ],Edible,74169,7.3,23.85,3.3x,417214
Emerald Twist        [ÿproductÿdetailsÿ],Flower 3.5g,10687,7.31,19.72,2.7x,414323
Northwest Finest        [ÿproductÿdetailsÿ],Flower 2.0g,2784,7.33,19.39,2.6x,416499
Grow Op Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,35714,7.35,20.25,2.8x,413287
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,36257,7.36,20.87,2.8x,416539
Auricag        [ÿproductÿdetailsÿ],Flower 2.0g,2220,7.4,20.09,2.7x,412118
Hanging Gardens of Central Washington        [ÿproductÿdetailsÿ],Flower 3.5g,1859,7.4,23.15,3.1x,416134
Grow Bros        [ÿproductÿdetailsÿ],Concentrate 1.0g,3260,7.41,20.69,2.8x,412416
C Block Group        [ÿproductÿdetailsÿ],Flower 3.5g,18296,7.42,25.06,3.4x,412728
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 3.5g,3495,7.42,22.95,3.1x,422227
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Concentrate 0.5g,71510,7.42,22.3,3.0x,412882
Surefire Growers        [ÿproductÿdetailsÿ],Flower 2.0g,3250,7.43,25.33,3.4x,415813
Lifted Holdings        [ÿproductÿdetailsÿ],Flower 2.0g,1236,7.43,18.11,2.4x,417174
Agro Technic        [ÿproductÿdetailsÿ],Flower 7.0g,5394,7.43,19.56,2.6x,412266
Top Shelf        [ÿproductÿdetailsÿ],Concentrate 1.0g,3674,7.43,20.54,2.8x,423396
THC Express        [ÿproductÿdetailsÿ],Topical,1920,7.43,23.13,3.1x,422094
O.b.c. LLC        [ÿproductÿdetailsÿ],Flower 7.0g,1470,7.46,26.92,3.6x,416544
Jbc Grow        [ÿproductÿdetailsÿ],Concentrate 1.0g,19971,7.47,20.06,2.7x,413631
Capital Green        [ÿproductÿdetailsÿ],Concentrate 1.0g,10525,7.47,27.19,3.6x,416196
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 2.0g,1723,7.48,21.3,2.8x,412246
Diosa Verde        [ÿproductÿdetailsÿ],Flower 2.0g,1125,7.5,29.5,3.9x,412594
Empyreal Cannabis        [ÿproductÿdetailsÿ],Flower 2.0g,1980,7.5,22.17,3.0x,415969
Washington's Best        [ÿproductÿdetailsÿ],Flower 2.0g,1688,7.5,21.39,2.9x,416199
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 2.0g,2100,7.5,28.47,3.8x,416908
Fractal        [ÿproductÿdetailsÿ],Concentrate 0.5g,2390,7.5,26.25,3.5x,417364
509 Da Kine        [ÿproductÿdetailsÿ],Concentrate 1.0g,2200,7.5,19.36,2.6x,412599
Morelli Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,1831,7.5,22.17,3.0x,416479
Double Delicious        [ÿproductÿdetailsÿ],Topical,14607,7.5,20.7,2.8x,414462
Natural Mystic Farms        [ÿproductÿdetailsÿ],Flower 3.5g,13006,7.51,25.04,3.3x,412155
"M-r Wholesale, LLC        [ÿproductÿdetailsÿ]",Concentrate 1.0g,24293,7.51,24.05,3.2x,412634
Walden Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,18449,7.52,26.95,3.6x,412024
Og Farms        [ÿproductÿdetailsÿ],Preroll 3.0g,2861,7.53,21.58,2.9x,412687
Olympic Mountain Man Farm        [ÿproductÿdetailsÿ],Flower 2.0g,1425,7.53,23.65,3.1x,413001
Jms. Consultants        [ÿproductÿdetailsÿ],Edible,2950,7.53,21.74,2.9x,416423
Subx        [ÿproductÿdetailsÿ],Concentrate 0.5g,4065,7.55,20.55,2.7x,412111
Shelby Eckroth        [ÿproductÿdetailsÿ],Flower 3.5g,10309,7.57,21.18,2.8x,416968
Zoobees Doobees        [ÿproductÿdetailsÿ],Concentrate 1.0g,6152,7.57,21.78,2.9x,412497
Pinnacle NW        [ÿproductÿdetailsÿ],Concentrate 1.0g,8987,7.57,23.63,3.1x,422257
Ladera Farms        [ÿproductÿdetailsÿ],Flower 3.5g,10973,7.59,26.4,3.5x,417301
Bella Jane's        [ÿproductÿdetailsÿ],Infused,8805,7.59,17.99,2.4x,416762
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 2.0g,1565,7.61,22.73,3.0x,413099
Botanica Seattle        [ÿproductÿdetailsÿ],Topical,5390,7.61,20,2.6x,412723
Bbb Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2103,7.62,18.92,2.5x,412601
Botanica Seattle        [ÿproductÿdetailsÿ],Edible,368015,7.62,22.43,2.9x,412723
Sasquatch Greenhouses        [ÿproductÿdetailsÿ],Flower 3.5g,1512,7.63,21.4,2.8x,412208
Oberfelder Holdings        [ÿproductÿdetailsÿ],Flower 3.5g,7563,7.65,20.24,2.6x,412286
THC Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,48429,7.65,23.81,3.1x,416100
Prince Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,6691,7.65,25.44,3.3x,422368
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 2.0g,6677,7.66,22.25,2.9x,413107
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 3.5g,28697,7.68,26.2,3.4x,412618
Over the Top        [ÿproductÿdetailsÿ],Concentrate 0.5g,3264,7.68,15.55,2.0x,412056
Evergreen Herbal        [ÿproductÿdetailsÿ],Edible,397952,7.69,22.77,3.0x,78256
Sticky Budz        [ÿproductÿdetailsÿ],Concentrate 1.0g,135945,7.71,24.08,3.1x,412076
Hazy Daze        [ÿproductÿdetailsÿ],Topical,4387,7.71,25.92,3.4x,412452
Northwest Grown Products        [ÿproductÿdetailsÿ],Concentrate 0.5g,5035,7.75,26.32,3.4x,416462
The Green Vault        [ÿproductÿdetailsÿ],Concentrate 1.0g,6438,7.75,20.87,2.7x,415711
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Infused,1868,7.75,24.36,3.1x,417068
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 2.0g,10756,7.79,21.64,2.8x,413462
Central Farms LLC        [ÿproductÿdetailsÿ],Flower 7.0g,10756,7.79,30.52,3.9x,412792
Yield Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,18746,7.81,23.64,3.0x,412337
Harmony Farms        [ÿproductÿdetailsÿ],Flower 2.0g,7969,7.83,23.9,3.1x,415449
Om Shiv        [ÿproductÿdetailsÿ],Concentrate 1.0g,45497,7.86,23.37,3.0x,412235
High Five Farms        [ÿproductÿdetailsÿ],Flower 3.5g,14992,7.87,24.26,3.1x,416746
Quality Brand        [ÿproductÿdetailsÿ],Flower 3.5g,89292,7.87,24.67,3.1x,417229
Desert Valley Growers        [ÿproductÿdetailsÿ],Flower 3.5g,1260,7.88,26.36,3.3x,412260
Northwest Harvesting Co        [ÿproductÿdetailsÿ],Flower 3.5g,5555,7.88,19.34,2.5x,412435
The Happy Crowd        [ÿproductÿdetailsÿ],Flower 3.5g,2638,7.88,19.61,2.5x,416843
E And M Partners        [ÿproductÿdetailsÿ],Edible,2535,7.88,27.76,3.5x,416228
Evergreen Production        [ÿproductÿdetailsÿ],Concentrate 1.0g,2780,7.89,28.62,3.6x,412815
"C. Y. K. Investment, LLC        [ÿproductÿdetailsÿ]",Flower 3.5g,1937,7.9,26.92,3.4x,413130
Verdelux Chocolates        [ÿproductÿdetailsÿ],Edible,146020,7.91,24.9,3.1x,416859
Absolute Oils        [ÿproductÿdetailsÿ],Topical,1485,7.91,27.44,3.5x,415964
Hang Roots        [ÿproductÿdetailsÿ],Flower 2.0g,1980,7.92,23.19,2.9x,415771
Walden        [ÿproductÿdetailsÿ],Flower 3.5g,17228,7.92,22.9,2.9x,416445
Mj Botanicals        [ÿproductÿdetailsÿ],Concentrate 1.0g,20103,7.92,25.4,3.2x,416765
Virginia Company        [ÿproductÿdetailsÿ],Flower 2.0g,10732,7.94,23.86,3.0x,414038
Green Freedom        [ÿproductÿdetailsÿ],Concentrate 1.0g,87949,7.97,24.24,3.0x,412515
W.o.w. Industries        [ÿproductÿdetailsÿ],Concentrate 1.0g,66103,7.97,23.31,2.9x,413922
Hitz Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,1516,7.99,26.14,3.3x,412854
Kim Sue Grass Works        [ÿproductÿdetailsÿ],Flower 3.5g,13000,7.99,23.66,3.0x,413073
New Horizon Holdings        [ÿproductÿdetailsÿ],Concentrate 1.0g,6496,7.99,24.54,3.1x,415752
Sky High Gardens        [ÿproductÿdetailsÿ],Preroll 2.0g,3264,8,24.83,3.1x,424091
Over the Top        [ÿproductÿdetailsÿ],Vape 0.5g,2320,8,24.97,3.1x,412056
Northwest Grown Products        [ÿproductÿdetailsÿ],Vape 0.5g,2840,8,26.48,3.3x,416462
Greenrush        [ÿproductÿdetailsÿ],Flower 2.0g,1040,8,25.1,3.1x,412295
Ag Grow        [ÿproductÿdetailsÿ],Flower 2.0g,4360,8,25.11,3.1x,412557
Origens        [ÿproductÿdetailsÿ],Flower 2.0g,4480,8,22.56,2.8x,412891
Twenty Plus        [ÿproductÿdetailsÿ],Flower 3.5g,30430,8,24.92,3.1x,413088
Pdt Technologies        [ÿproductÿdetailsÿ],Flower 3.5g,1164,8,21.33,2.7x,415707
Leaves of Grass        [ÿproductÿdetailsÿ],Flower 3.5g,3416,8,25.26,3.2x,416693
Olympia Farm Works        [ÿproductÿdetailsÿ],Flower 3.5g,3912,8,24.71,3.1x,423537
Gold Services        [ÿproductÿdetailsÿ],Concentrate 0.5g,2720,8,22.18,2.8x,412861
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 0.5g,2744,8,20.09,2.5x,416406
Crystal Forest Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1560,8,22.6,2.8x,415694
Pacific Crown Cultivation        [ÿproductÿdetailsÿ],Concentrate 1.0g,1200,8,19.2,2.4x,415811
Biochron        [ÿproductÿdetailsÿ],Concentrate 1.0g,5200,8,23.47,2.9x,416641
Happy Hill Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1360,8,21.31,2.7x,416800
Washington Source        [ÿproductÿdetailsÿ],Concentrate 1.0g,4368,8,20,2.5x,418443
Okanogan High Country Products        [ÿproductÿdetailsÿ],Flower 3.5g,4266,8.02,29.86,3.7x,412540
Anchor Bakery        [ÿproductÿdetailsÿ],Concentrate 1.0g,3278,8.02,25.05,3.1x,415961
Gabriel        [ÿproductÿdetailsÿ],Flower 2.0g,56434,8.04,22.74,2.8x,415997
Orgrow        [ÿproductÿdetailsÿ],Concentrate 1.0g,20058,8.04,25.17,3.1x,412784
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 0.5g,3608,8.06,23.29,2.9x,413462
Conscious Cannabis        [ÿproductÿdetailsÿ],Topical,9558,8.06,22.74,2.8x,416008
New Leaf Enterprises        [ÿproductÿdetailsÿ],Concentrate 0.5g,1021,8.07,26.37,3.3x,412070
Poorman Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,14000,8.09,24.84,3.1x,415921
Lopez And Orr Co        [ÿproductÿdetailsÿ],Infused,5445,8.1,22.05,2.7x,417295
Agro Couture        [ÿproductÿdetailsÿ],Concentrate 1.0g,183853,8.11,21.69,2.7x,417142
Orange State        [ÿproductÿdetailsÿ],Concentrate 1.0g,1390,8.12,22.43,2.8x,412409
Laughing Grass Marijuana Production And Proce        [ÿproductÿdetailsÿ],Concentrate 1.0g,4261,8.12,23.16,2.9x,414145
Green Thumb Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,4955,8.12,22.46,2.8x,416583
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,4720,8.12,22.82,2.8x,420213
New Leaf Enterprises        [ÿproductÿdetailsÿ],Edible,1475,8.12,30.43,3.7x,412070
Yield Farms        [ÿproductÿdetailsÿ],Vape 0.25g,4120,8.13,17.54,2.2x,412337
Mountain Hi        [ÿproductÿdetailsÿ],Concentrate 1.0g,30592,8.13,24.03,3.0x,412446
Landrace        [ÿproductÿdetailsÿ],Concentrate 1.0g,7805,8.15,24.94,3.1x,419395
Canndo        [ÿproductÿdetailsÿ],Concentrate 1.0g,6453,8.17,22.67,2.8x,412430
Db3        [ÿproductÿdetailsÿ],Edible,216331,8.17,26.85,3.3x,412252
Cascadia Gardens        [ÿproductÿdetailsÿ],Preroll 3.0g,3660,8.18,22.97,2.8x,412964
Binx Buds        [ÿproductÿdetailsÿ],Flower 3.5g,18818,8.18,24.76,3.0x,425099
Copeland's Cannabis Farm        [ÿproductÿdetailsÿ],Flower 2.0g,1310,8.2,23.99,2.9x,412099
Studhorse Mtn Extracts        [ÿproductÿdetailsÿ],Concentrate 1.0g,5898,8.2,27.01,3.3x,423665
Atomic Green        [ÿproductÿdetailsÿ],Flower 3.5g,7054,8.22,20.04,2.4x,413209
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 2.0g,3012,8.23,21.23,2.6x,412762
Quality Green Trees        [ÿproductÿdetailsÿ],Flower 2.0g,4844,8.23,24.55,3.0x,413632
Articulated Solutions        [ÿproductÿdetailsÿ],Concentrate 1.0g,3120,8.23,25.56,3.1x,416586
Propacwa        [ÿproductÿdetailsÿ],Concentrate 1.0g,35850,8.24,27,3.3x,413133
Str8fire Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4950,8.25,21.24,2.6x,413337
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 2.0g,8476,8.27,23.94,2.9x,412082
Doctor And Crook        [ÿproductÿdetailsÿ],Concentrate 0.5g,2150,8.28,27.91,3.4x,416831
Stone Supply        [ÿproductÿdetailsÿ],Preroll 3.0g,2082,8.33,22.35,2.7x,413463
Kush Comfort Farms        [ÿproductÿdetailsÿ],Flower 3.5g,1666,8.33,23.4,2.8x,417735
Kouchlock Productions        [ÿproductÿdetailsÿ],Concentrate 1.0g,20992,8.33,23.64,2.8x,412630
Happy Trailz        [ÿproductÿdetailsÿ],Concentrate 1.0g,2999,8.33,23.11,2.8x,416744
Pacific Northwest Consulting        [ÿproductÿdetailsÿ],Edible,33928,8.33,24.82,3.0x,417152
Bmf Washington        [ÿproductÿdetailsÿ],Vape 0.5g,173131,8.34,24.66,3.0x,412149
Leef        [ÿproductÿdetailsÿ],Concentrate 1.0g,11279,8.34,24.89,3.0x,413085
Leaph        [ÿproductÿdetailsÿ],Concentrate 0.5g,1200,8.35,24.44,2.9x,417010
Weed Snobs        [ÿproductÿdetailsÿ],Flower 3.5g,3524,8.36,23.99,2.9x,412711
Quincy Green        [ÿproductÿdetailsÿ],Flower 3.5g,9320,8.38,24.95,3.0x,412358
Happy Hill Farms        [ÿproductÿdetailsÿ],Flower 3.5g,28707,8.38,23.89,2.8x,416800
Okanogan Highlands Cannabis        [ÿproductÿdetailsÿ],Flower 2.0g,1907,8.4,24.61,2.9x,412033
Cannasol Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1185,8.4,22.98,2.7x,412240
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 3.5g,3800,8.41,22.87,2.7x,413922
Cordus        [ÿproductÿdetailsÿ],Flower 3.5g,21190,8.41,30.12,3.6x,418921
Green Ghost        [ÿproductÿdetailsÿ],Concentrate 1.0g,7220,8.43,21.04,2.5x,412301
Island Gro        [ÿproductÿdetailsÿ],Flower 3.5g,2112,8.45,29.19,3.5x,416656
Fourdub        [ÿproductÿdetailsÿ],Flower 3.5g,16625,8.46,28.1,3.3x,413165
Super Natural        [ÿproductÿdetailsÿ],Flower 3.5g,2196,8.46,28.12,3.3x,414146
Rockgarden        [ÿproductÿdetailsÿ],Flower 3.5g,4510,8.47,27.04,3.2x,412192
Walden Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,6696,8.47,23.78,2.8x,412024
Orgrow        [ÿproductÿdetailsÿ],Flower 3.5g,38245,8.48,26.43,3.1x,412784
Kouchlock Productions        [ÿproductÿdetailsÿ],Flower 3.5g,13564,8.49,24.73,2.9x,412630
Skagit Organics        [ÿproductÿdetailsÿ],Preroll 1.5g,1700,8.5,17.56,2.1x,412843
Alliance 502        [ÿproductÿdetailsÿ],Flower 2.0g,3358,8.5,24.07,2.8x,412949
North Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,2499,8.5,26.3,3.1x,416448
Sourface        [ÿproductÿdetailsÿ],Topical,8482,8.5,24.64,2.9x,412679
Hannah Industries        [ÿproductÿdetailsÿ],Flower 2.0g,7290,8.56,25.86,3.0x,424223
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,49942,8.56,27.01,3.2x,416902
Leef        [ÿproductÿdetailsÿ],Concentrate 0.5g,1920,8.6,31.5,3.7x,413085
Honu Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,9519,8.61,23,2.7x,412097
Clandestine Consulting        [ÿproductÿdetailsÿ],Flower 2.0g,1130,8.62,25.35,2.9x,414039
Green Zombie        [ÿproductÿdetailsÿ],Flower 3.5g,9700,8.62,16.64,1.9x,414114
Khush Kush        [ÿproductÿdetailsÿ],Concentrate 1.0g,12306,8.62,24.47,2.8x,413145
Conscious Cannabis        [ÿproductÿdetailsÿ],Concentrate 0.25g,16158,8.63,24.58,2.8x,416008
Bad Ass Herbs        [ÿproductÿdetailsÿ],Flower 3.5g,1720,8.67,31.4,3.6x,412626
Natural Mystic Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2466,8.67,23.84,2.7x,412155
Mno        [ÿproductÿdetailsÿ],Concentrate 1.0g,31932,8.67,29.08,3.4x,413090
Winter Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1520,8.67,26.78,3.1x,416130
Sweetwater Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2666,8.67,28.19,3.3x,424256
Peace & Love Productions        [ÿproductÿdetailsÿ],Flower 3.5g,26240,8.68,24.67,2.8x,413193
Canna Organix        [ÿproductÿdetailsÿ],Concentrate 0.5g,18468,8.68,25.6,2.9x,415835
Hometown Herbs        [ÿproductÿdetailsÿ],Flower 2.0g,1563,8.7,23.65,2.7x,416133
Saturn Group        [ÿproductÿdetailsÿ],Vape 0.5g,23266,8.72,24.45,2.8x,412112
Saturn Group        [ÿproductÿdetailsÿ],Edible,47982,8.73,24.76,2.8x,412112
Blue Rock Acres        [ÿproductÿdetailsÿ],Flower 3.5g,1986,8.75,25.91,3.0x,412357
Cmj Growers        [ÿproductÿdetailsÿ],Flower 3.5g,1312,8.75,38.64,4.4x,416055
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,8531,8.75,24.96,2.9x,416406
Twelfth Man Mary LLC        [ÿproductÿdetailsÿ],Flower 3.5g,8255,8.76,25.69,2.9x,412616
Acme Acres LLC        [ÿproductÿdetailsÿ],Flower 7.0g,7213,8.78,30.64,3.5x,412892
Washington's Best        [ÿproductÿdetailsÿ],Concentrate 1.0g,79678,8.78,26.71,3.0x,416199
Starleaf        [ÿproductÿdetailsÿ],Flower 3.5g,5738,8.8,25.37,2.9x,415815
High State Farms        [ÿproductÿdetailsÿ],Flower 3.5g,2156,8.81,29.46,3.3x,412573
