Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
THC Express        [ÿproductÿdetailsÿ],Concentrate 1.0g,1596,6.58,19.95,3.0x,422094
Legal Beverages        [ÿproductÿdetailsÿ],Edible,135630,6.58,19.04,2.9x,412373
5th House Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1720,6.6,28.56,4.3x,416057
Perma        [ÿproductÿdetailsÿ],Concentrate 1.0g,1831,6.62,19.25,2.9x,416124
Pacific Glo        [ÿproductÿdetailsÿ],Concentrate 1.0g,27300,6.62,17.99,2.7x,422928
Eleven Window Ventures        [ÿproductÿdetailsÿ],Edible,1340,6.62,18.9,2.9x,412304
Nugreen        [ÿproductÿdetailsÿ],Vape 0.5g,8685,6.63,16.86,2.5x,413943
Acme Acres LLC        [ÿproductÿdetailsÿ],Flower 3.5g,12570,6.63,23.79,3.6x,412892
Sunshine Farming        [ÿproductÿdetailsÿ],Concentrate 1.0g,27220,6.63,22.96,3.5x,412869
Eco Ventures        [ÿproductÿdetailsÿ],Concentrate 0.5g,5741,6.64,20.05,3.0x,416853
Prohibition Brands        [ÿproductÿdetailsÿ],Preroll 3.0g,16944,6.65,19.41,2.9x,414042
Bmf Washington        [ÿproductÿdetailsÿ],Flower 2.0g,3097,6.66,18.04,2.7x,412149
West Plains Ag        [ÿproductÿdetailsÿ],Flower 2.0g,11189,6.66,20.11,3.0x,412754
Bella Jane's        [ÿproductÿdetailsÿ],Flower 2.0g,3037,6.66,19.49,2.9x,416762
Cmj Growers        [ÿproductÿdetailsÿ],Flower 3.5g,2411,6.66,28.26,4.2x,416055
12/12 Gardens        [ÿproductÿdetailsÿ],Infused,7592,6.66,17.73,2.7x,417272
Orange State        [ÿproductÿdetailsÿ],Concentrate 1.0g,3822,6.67,21.27,3.2x,412409
Sideways Green        [ÿproductÿdetailsÿ],Concentrate 1.0g,3760,6.67,21.63,3.2x,412959
Canna Pharmz Company        [ÿproductÿdetailsÿ],Infused,1200,6.67,17.27,2.6x,413210
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 3.5g,40007,6.68,19.1,2.9x,417295
Evergreen Production        [ÿproductÿdetailsÿ],Concentrate 1.0g,9509,6.68,24.48,3.7x,412815
Spinning Heads        [ÿproductÿdetailsÿ],Flower 2.0g,20007,6.69,22.09,3.3x,413718
Washington Source        [ÿproductÿdetailsÿ],Concentrate 1.0g,4482,6.69,20.02,3.0x,418443
The Clone Zone        [ÿproductÿdetailsÿ],Concentrate 1.0g,38592,6.71,20.73,3.1x,412598
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,41297,6.73,20.05,3.0x,416539
Ninja Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,10305,6.73,18.11,2.7x,417001
Prince Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1914,6.74,24.32,3.6x,422368
Green Revolution        [ÿproductÿdetailsÿ],Topical,32954,6.76,20.93,3.1x,416334
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 2.0g,2166,6.8,19.28,2.8x,416062
Honu Enterprises        [ÿproductÿdetailsÿ],Edible,147420,6.8,23.02,3.4x,412097
Washington's Best        [ÿproductÿdetailsÿ],Flower 2.0g,4513,6.81,19.88,2.9x,416199
Pinnacle NW        [ÿproductÿdetailsÿ],Flower 2.0g,1423,6.81,18.99,2.8x,422257
Cannasol Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,5055,6.82,24.02,3.5x,412240
The Four Twenty Collection        [ÿproductÿdetailsÿ],Flower 3.5g,6455,6.84,17.86,2.6x,413134
Cannabis Northwest        [ÿproductÿdetailsÿ],Concentrate 1.0g,78988,6.84,19.96,2.9x,412738
Kettle River Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,41389,6.85,21.1,3.1x,416050
Rolling Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,191067,6.85,21.27,3.1x,416113
Sitka Packaging        [ÿproductÿdetailsÿ],Infused,38834,6.88,18.08,2.6x,412952
Northwest Harvesting Co        [ÿproductÿdetailsÿ],Concentrate 1.0g,11847,6.9,19.48,2.8x,412435
Wicked Delights        [ÿproductÿdetailsÿ],Edible,4035,6.9,9.24,1.3x,407575
Walden Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,40783,6.91,24.5,3.5x,412024
Diosa Verde        [ÿproductÿdetailsÿ],Concentrate 1.0g,3979,6.91,22.49,3.3x,412594
Growing Like a Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,14127,6.93,20.15,2.9x,419128
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 2.0g,3038,6.94,21.81,3.1x,412246
Origens        [ÿproductÿdetailsÿ],Flower 2.0g,10305,6.94,19.77,2.8x,412891
Lm Digital        [ÿproductÿdetailsÿ],Edible,43823,6.94,21.2,3.1x,417214
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,22255,6.95,21.93,3.2x,412294
The High Point        [ÿproductÿdetailsÿ],Concentrate 1.0g,2957,6.97,19.64,2.8x,413625
Absolute Oils        [ÿproductÿdetailsÿ],Edible,11375,6.97,16.62,2.4x,415964
Hypothesis Gardens        [ÿproductÿdetailsÿ],Preroll 2.0g,7140,7,20.46,2.9x,416519
Experience Organics        [ÿproductÿdetailsÿ],Flower 2.0g,1470,7,24.12,3.4x,412072
Cannagenesis        [ÿproductÿdetailsÿ],Flower 2.0g,1638,7,19.46,2.8x,413380
The High Road        [ÿproductÿdetailsÿ],Flower 2.0g,2982,7,17.34,2.5x,415739
Golden Tree        [ÿproductÿdetailsÿ],Flower 2.0g,3745,7,24.58,3.5x,416107
Son Lux        [ÿproductÿdetailsÿ],Flower 2.0g,1820,7,15.7,2.2x,416566
Carol's Country Store        [ÿproductÿdetailsÿ],Flower 3.5g,6090,7,14.68,2.1x,412058
Alphapheno        [ÿproductÿdetailsÿ],Flower 3.5g,5124,7,24.9,3.6x,412104
Northwest Recreational        [ÿproductÿdetailsÿ],Flower 3.5g,34755,7,18.57,2.7x,412612
Essential Flower        [ÿproductÿdetailsÿ],Flower 3.5g,13622,7,20.78,3.0x,414233
Leganjafairy        [ÿproductÿdetailsÿ],Flower 3.5g,1029,7,14.74,2.1x,415692
Cannavision        [ÿproductÿdetailsÿ],Flower 3.5g,4130,7,14.68,2.1x,415717
Jv Ranch        [ÿproductÿdetailsÿ],Flower 3.5g,7105,7,19.69,2.8x,416125
Hanging Gardens of Central Washington        [ÿproductÿdetailsÿ],Flower 3.5g,3885,7,20.7,3.0x,416134
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 3.5g,13363,7,18.81,2.7x,416433
Fire Four LLC        [ÿproductÿdetailsÿ],Flower 3.5g,4200,7,19.46,2.8x,416795
"Mrs Green Jeans & the Captain, LLC        [ÿproductÿdetailsÿ]",Flower 3.5g,1680,7,18.64,2.7x,423373
Green Point        [ÿproductÿdetailsÿ],Flower 3.5g,1680,7,22.24,3.2x,423670
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Concentrate 0.25g,9924,7,23.8,3.4x,412882
Gecko Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,1540,7,18.45,2.6x,412135
Cinc-o-dos        [ÿproductÿdetailsÿ],Concentrate 1.0g,1505,7,20.58,2.9x,412566
C Block Group        [ÿproductÿdetailsÿ],Concentrate 1.0g,3990,7,21.94,3.1x,412728
Mno        [ÿproductÿdetailsÿ],Concentrate 1.0g,31930,7,28.96,4.1x,413090
Kelly Production And Processing        [ÿproductÿdetailsÿ],Concentrate 1.0g,1400,7,24.03,3.4x,413143
The Midnight Gardner        [ÿproductÿdetailsÿ],Concentrate 1.0g,2733,7,20.92,3.0x,416424
Groovy Greens        [ÿproductÿdetailsÿ],Concentrate 1.0g,1080,7,21.91,3.1x,416689
Spencer Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,1750,7,18.75,2.7x,417443
Binx Buds        [ÿproductÿdetailsÿ],Concentrate 1.0g,1400,7,23.46,3.4x,425099
Peace & Love Productions        [ÿproductÿdetailsÿ],Infused,3950,7,17.99,2.6x,413193
Northwest Wonderland        [ÿproductÿdetailsÿ],Edible,6243,7.03,18.87,2.7x,416140
Over the Top        [ÿproductÿdetailsÿ],Concentrate 0.5g,5337,7.04,21.31,3.0x,412056
Treehawk Farms        [ÿproductÿdetailsÿ],Flower 2.0g,3330,7.05,17.81,2.5x,412193
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 2.0g,4925,7.05,20.26,2.9x,422324
Ionic        [ÿproductÿdetailsÿ],Flower 2.0g,1301,7.06,24.74,3.5x,415712
Subx        [ÿproductÿdetailsÿ],Concentrate 0.5g,1440,7.06,21.48,3.0x,412111
Lopez And Orr Co        [ÿproductÿdetailsÿ],Infused,4255,7.07,18.75,2.7x,417295
Kush Valley        [ÿproductÿdetailsÿ],Flower 3.5g,6244,7.09,24.9,3.5x,416606
Doctor And Crook        [ÿproductÿdetailsÿ],Concentrate 0.5g,2600,7.09,27.76,3.9x,416831
Skagit Organics        [ÿproductÿdetailsÿ],Topical,2529,7.1,16.87,2.4x,412843
Virginia Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,6556,7.11,22.36,3.1x,416539
Absolute Oils        [ÿproductÿdetailsÿ],Topical,3776,7.12,21.38,3.0x,415964
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,20448,7.16,26.94,3.8x,412597
Manna Production        [ÿproductÿdetailsÿ],Flower 2.0g,3568,7.17,22.66,3.2x,412678
Royal Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,3858,7.19,20.07,2.8x,413723
Edgemont Group        [ÿproductÿdetailsÿ],Vape 0.5g,8800,7.2,24.42,3.4x,422993
Rainier Acres        [ÿproductÿdetailsÿ],Flower 2.0g,10750,7.2,19.44,2.7x,416942
Blue Rock Acres        [ÿproductÿdetailsÿ],Concentrate 1.0g,4498,7.2,23.05,3.2x,412357
C Block Group        [ÿproductÿdetailsÿ],Flower 7.0g,4737,7.22,22.85,3.2x,412728
Cannasol Farms        [ÿproductÿdetailsÿ],Vape 0.5g,7180,7.24,14.86,2.1x,412240
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Vape 0.25g,161952,7.25,22.74,3.1x,412882
Alpha Budz        [ÿproductÿdetailsÿ],Concentrate 1.0g,4700,7.25,19.36,2.7x,413066
Washington Grow Solutions        [ÿproductÿdetailsÿ],Concentrate 1.0g,2719,7.25,20.45,2.8x,416235
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 2.0g,11795,7.27,22.83,3.1x,415971
"M-r Wholesale, LLC        [ÿproductÿdetailsÿ]",Concentrate 1.0g,75974,7.28,23.25,3.2x,412634
Double Delicious        [ÿproductÿdetailsÿ],Topical,14322,7.29,19.78,2.7x,414462
Emerald Twist        [ÿproductÿdetailsÿ],Flower 3.5g,34304,7.32,20.65,2.8x,414323
Quality Brand        [ÿproductÿdetailsÿ],Flower 3.5g,52557,7.32,22.42,3.1x,417229
Edgemont Group        [ÿproductÿdetailsÿ],Concentrate 0.5g,4378,7.32,24.19,3.3x,422993
Zoobees Doobees        [ÿproductÿdetailsÿ],Concentrate 1.0g,15617,7.32,21.13,2.9x,412497
White Star        [ÿproductÿdetailsÿ],Concentrate 1.0g,46313,7.32,19.99,2.7x,416579
Lifted Holdings        [ÿproductÿdetailsÿ],Flower 2.0g,2160,7.33,22.5,3.1x,417174
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 2.0g,5769,7.33,20.93,2.9x,419128
Gabriel        [ÿproductÿdetailsÿ],Concentrate 0.5g,1173,7.33,20.2,2.8x,415997
Kai'dro        [ÿproductÿdetailsÿ],Concentrate 1.0g,3475,7.33,23.22,3.2x,413652
THC Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,38306,7.34,21.94,3.0x,416100
R&b Group        [ÿproductÿdetailsÿ],Concentrate 1.0g,1789,7.36,22.63,3.1x,412615
Leef        [ÿproductÿdetailsÿ],Concentrate 1.0g,4088,7.38,25.96,3.5x,413085
Auricag        [ÿproductÿdetailsÿ],Flower 2.0g,3700,7.4,19.95,2.7x,412118
Millennium Marijuana        [ÿproductÿdetailsÿ],Concentrate 0.5g,29755,7.4,24.56,3.3x,413432
Top Shelf        [ÿproductÿdetailsÿ],Concentrate 0.5g,8902,7.4,20.33,2.7x,423396
Dna Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,8635,7.41,24.99,3.4x,413464
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 2.0g,10932,7.43,23.97,3.2x,413462
Central Farms LLC        [ÿproductÿdetailsÿ],Concentrate 1.0g,1040,7.43,28.94,3.9x,412792
Oberfelder Holdings        [ÿproductÿdetailsÿ],Concentrate 1.0g,5512,7.44,21.06,2.8x,412286
Kali Products        [ÿproductÿdetailsÿ],Flower 3.5g,22724,7.46,22.34,3.0x,416973
D And S Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2894,7.46,22.24,3.0x,412831
Botanica Seattle        [ÿproductÿdetailsÿ],Edible,393203,7.46,22.3,3.0x,412723
Capital Green        [ÿproductÿdetailsÿ],Concentrate 1.0g,10495,7.48,25.61,3.4x,416196
Harmony Farms        [ÿproductÿdetailsÿ],Flower 2.0g,89900,7.49,22.45,3.0x,415449
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 2.0g,1800,7.5,23.65,3.2x,416908
Emerald City Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,12412,7.5,22.26,3.0x,416433
Sound Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,10702,7.5,22.33,3.0x,417237
THC Express        [ÿproductÿdetailsÿ],Topical,1125,7.5,22.99,3.1x,422094
Pcf Management        [ÿproductÿdetailsÿ],Concentrate 1.0g,6562,7.51,22.48,3.0x,412062
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 2.0g,2957,7.52,23.28,3.1x,412082
Hang Roots        [ÿproductÿdetailsÿ],Flower 2.0g,2858,7.52,22.56,3.0x,415771
Og Farms        [ÿproductÿdetailsÿ],Preroll 3.0g,5128,7.53,20.69,2.7x,412687
Rootworx        [ÿproductÿdetailsÿ],Flower 2.0g,1975,7.53,20.45,2.7x,413665
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,8570,7.53,20.9,2.8x,416902
WA Grower        [ÿproductÿdetailsÿ],Concentrate 1.0g,12097,7.54,22.54,3.0x,417380
Evergreen Herbal        [ÿproductÿdetailsÿ],Edible,427695,7.54,22.65,3.0x,78256
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,49228,7.56,30.59,4.0x,416902
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 3.5g,4991,7.56,23.3,3.1x,422227
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 2.0g,14805,7.58,21.12,2.8x,413107
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Flower 2.0g,10228,7.59,26.86,3.5x,412431
F.o.l Genetics        [ÿproductÿdetailsÿ],Flower 3.5g,23357,7.59,23.12,3.0x,412069
High Five Farms        [ÿproductÿdetailsÿ],Flower 3.5g,8644,7.59,23.14,3.0x,416746
Studhorse Mtn Extracts        [ÿproductÿdetailsÿ],Concentrate 1.0g,3958,7.59,21.86,2.9x,423665
Premium Cannabis Producers LLC        [ÿproductÿdetailsÿ],Infused,1140,7.6,21.84,2.9x,417051
Anchor Bakery        [ÿproductÿdetailsÿ],Concentrate 1.0g,5456,7.61,24.41,3.2x,415961
Jv Ranch        [ÿproductÿdetailsÿ],Concentrate 1.0g,27478,7.61,25.5,3.4x,416125
Pinnacle NW        [ÿproductÿdetailsÿ],Concentrate 1.0g,11276,7.62,23.89,3.1x,422257
Cheney Hydroponics        [ÿproductÿdetailsÿ],Edible,5133,7.62,21.79,2.9x,412858
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Flower 2.0g,2085,7.65,26.3,3.4x,412068
Db3        [ÿproductÿdetailsÿ],Edible,220052,7.65,26.32,3.4x,412252
Mj Botanicals        [ÿproductÿdetailsÿ],Concentrate 1.0g,26405,7.66,23.79,3.1x,416765
Botanica Seattle        [ÿproductÿdetailsÿ],Topical,4913,7.66,22.46,2.9x,412723
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Flower 2.0g,6490,7.67,27.65,3.6x,416063
Vulcan Mountain Farm        [ÿproductÿdetailsÿ],Flower 3.5g,2715,7.67,23.36,3.0x,413711
Bmf Washington        [ÿproductÿdetailsÿ],Concentrate 0.25g,6415,7.67,29.27,3.8x,412149
C Block Group        [ÿproductÿdetailsÿ],Flower 3.5g,27723,7.68,20.4,2.7x,412728
Fractal        [ÿproductÿdetailsÿ],Vape 0.5g,3135,7.69,23.82,3.1x,417364
Momma Chan        [ÿproductÿdetailsÿ],Flower 3.5g,22433,7.69,25.06,3.3x,417150
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 2.0g,1443,7.7,22.67,2.9x,413099
Happy Hill Farms        [ÿproductÿdetailsÿ],Flower 3.5g,17905,7.71,24.6,3.2x,416800
Virginia Company        [ÿproductÿdetailsÿ],Flower 2.0g,25228,7.73,22.95,3.0x,414038
Thcbd        [ÿproductÿdetailsÿ],Flower 3.5g,37646,7.73,21.19,2.7x,413131
Curious Crow Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,5395,7.73,28.94,3.7x,416657
Axabra        [ÿproductÿdetailsÿ],Flower 7.0g,2528,7.75,24.13,3.1x,412438
Northwest Finest        [ÿproductÿdetailsÿ],Flower 2.0g,2831,7.76,22.37,2.9x,416499
Twenty Plus        [ÿproductÿdetailsÿ],Flower 3.5g,23158,7.76,23.93,3.1x,413088
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Concentrate 0.5g,62793,7.76,22.48,2.9x,412882
Kanehco        [ÿproductÿdetailsÿ],Topical,3947,7.76,23.5,3.0x,416787
Verdelux Chocolates        [ÿproductÿdetailsÿ],Edible,190297,7.76,23.18,3.0x,416859
Ladera Farms        [ÿproductÿdetailsÿ],Flower 3.5g,12183,7.78,26.59,3.4x,417301
Herbal Research And Development        [ÿproductÿdetailsÿ],Infused,1247,7.79,26.59,3.4x,412645
Yield Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,21817,7.8,21.65,2.8x,412337
Canndo        [ÿproductÿdetailsÿ],Concentrate 1.0g,6768,7.82,21.36,2.7x,412430
Landrace        [ÿproductÿdetailsÿ],Concentrate 1.0g,30535,7.84,26.13,3.3x,419395
The Happy Crowd        [ÿproductÿdetailsÿ],Flower 3.5g,2363,7.85,19.49,2.5x,416843
Fourdub        [ÿproductÿdetailsÿ],Flower 3.5g,9418,7.86,26.91,3.4x,413165
Grassroots Pharm        [ÿproductÿdetailsÿ],Concentrate 1.0g,2934,7.86,29.65,3.8x,417303
Grow Bros        [ÿproductÿdetailsÿ],Concentrate 1.0g,8698,7.87,20.22,2.6x,412416
Unaflora        [ÿproductÿdetailsÿ],Flower 3.5g,3051,7.88,22.44,2.8x,412156
Northwest Harvesting Co        [ÿproductÿdetailsÿ],Flower 3.5g,29251,7.88,19.64,2.5x,412435
Om Shiv        [ÿproductÿdetailsÿ],Concentrate 1.0g,49028,7.89,22.17,2.8x,412235
Rockgarden        [ÿproductÿdetailsÿ],Flower 3.5g,3290,7.9,21.58,2.7x,412192
Jbc Grow        [ÿproductÿdetailsÿ],Concentrate 1.0g,16463,7.91,20.56,2.6x,413631
Twelfth Man Mary LLC        [ÿproductÿdetailsÿ],Flower 3.5g,11596,7.94,22.59,2.8x,412616
Peace & Love Productions        [ÿproductÿdetailsÿ],Flower 3.5g,21390,7.94,27.01,3.4x,413193
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Infused,5940,7.95,21.61,2.7x,415971
1937 Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3671,7.96,26.1,3.3x,419820
Sticky Budz        [ÿproductÿdetailsÿ],Concentrate 1.0g,96030,7.97,24.07,3.0x,412076
Starleaf        [ÿproductÿdetailsÿ],Flower 3.5g,1596,7.98,24.36,3.1x,415815
New Horizon Holdings        [ÿproductÿdetailsÿ],Concentrate 1.0g,9984,7.98,20.51,2.6x,415752
Puffin Farm        [ÿproductÿdetailsÿ],Preroll 2.0g,1600,8,20.75,2.6x,413021
Sky High Gardens        [ÿproductÿdetailsÿ],Preroll 2.0g,3560,8,23.16,2.9x,424091
Bmf Washington        [ÿproductÿdetailsÿ],Preroll 3.0g,2160,8,22.12,2.8x,412149
Saturn Group        [ÿproductÿdetailsÿ],Vape 0.5g,19488,8,23.83,3.0x,412112
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Vape 0.5g,1680,8,23.73,3.0x,416406
Copeland's Cannabis Farm        [ÿproductÿdetailsÿ],Flower 2.0g,1640,8,23,2.9x,412099
Ag Grow        [ÿproductÿdetailsÿ],Flower 2.0g,6960,8,23.43,2.9x,412557
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 2.0g,2960,8,23.84,3.0x,424256
Emerald Jane's        [ÿproductÿdetailsÿ],Concentrate 0.5g,1360,8,21.55,2.7x,412148
Gold Services        [ÿproductÿdetailsÿ],Concentrate 0.5g,2936,8,21.77,2.7x,412861
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 0.5g,1472,8,23.77,3.0x,416406
Cannaseur's Choice        [ÿproductÿdetailsÿ],Concentrate 0.5g,2120,8,22.72,2.8x,416908
Ahui        [ÿproductÿdetailsÿ],Concentrate 1.0g,7576,8,25.07,3.1x,412015
Bacons Buds        [ÿproductÿdetailsÿ],Concentrate 1.0g,1200,8,23.27,2.9x,412288
Hidden Valley Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1400,8,26.65,3.3x,412316
Mountain Hi        [ÿproductÿdetailsÿ],Concentrate 1.0g,14672,8,22.71,2.8x,412446
Twelfth Man Mary LLC        [ÿproductÿdetailsÿ],Concentrate 1.0g,1496,8,22.73,2.8x,412616
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Concentrate 1.0g,7200,8,15.87,2.0x,412826
Cannavision        [ÿproductÿdetailsÿ],Concentrate 1.0g,1320,8,23.9,3.0x,415717
Application Software Products        [ÿproductÿdetailsÿ],Concentrate 1.0g,1680,8,22,2.7x,415727
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,9864,8,22.05,2.8x,420213
Sgb        [ÿproductÿdetailsÿ],Infused,1448,8,17.61,2.2x,412621
Poorman Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,10049,8.02,21.52,2.7x,415921
Sasquatch Greenhouses        [ÿproductÿdetailsÿ],Flower 3.5g,1368,8.05,23.61,2.9x,412208
Gabriel        [ÿproductÿdetailsÿ],Flower 2.0g,72634,8.07,23.39,2.9x,415997
Binx Buds        [ÿproductÿdetailsÿ],Flower 3.5g,28028,8.07,24.06,3.0x,425099
Clandestine Consulting        [ÿproductÿdetailsÿ],Flower 2.0g,19252,8.08,22.63,2.8x,414039
Agro Couture        [ÿproductÿdetailsÿ],Concentrate 1.0g,184172,8.09,21.66,2.7x,417142
Bbb Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2527,8.12,24.53,3.0x,412601
Laughing Grass Marijuana Production And Proce        [ÿproductÿdetailsÿ],Concentrate 1.0g,4166,8.12,23.65,2.9x,414145
Oberfelder Holdings        [ÿproductÿdetailsÿ],Flower 3.5g,11134,8.13,20.87,2.6x,412286
Northwest Greenery        [ÿproductÿdetailsÿ],Flower 3.5g,5824,8.14,29,3.6x,415937
Winter Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,3455,8.14,26.48,3.3x,416130
"Sea of Green, LLC        [ÿproductÿdetailsÿ]",Flower 3.5g,4842,8.15,32.93,4.0x,412819
Washington Pot        [ÿproductÿdetailsÿ],Flower 3.5g,2258,8.15,24.18,3.0x,415738
W.o.w. Industries        [ÿproductÿdetailsÿ],Concentrate 1.0g,74048,8.16,23.9,2.9x,413922
Salish Sativas        [ÿproductÿdetailsÿ],Concentrate 1.0g,1872,8.17,21.58,2.6x,415914
North Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,3698,8.19,23.26,2.8x,416448
Bmf Washington        [ÿproductÿdetailsÿ],Vape 0.5g,244257,8.22,24.17,2.9x,412149
Evergreen Production        [ÿproductÿdetailsÿ],Flower 3.5g,19352,8.22,24.33,3.0x,412815
Green Zombie        [ÿproductÿdetailsÿ],Flower 3.5g,7224,8.22,20.98,2.6x,414114
Bad Ass Herbs        [ÿproductÿdetailsÿ],Flower 3.5g,1012,8.25,28.13,3.4x,412626
Green Freedom        [ÿproductÿdetailsÿ],Concentrate 1.0g,91276,8.25,23.32,2.8x,412515
Blue Rock Acres        [ÿproductÿdetailsÿ],Flower 3.5g,11148,8.27,24.17,2.9x,412357
Orgrow        [ÿproductÿdetailsÿ],Concentrate 1.0g,53780,8.28,23.65,2.9x,412784
Freya Farm        [ÿproductÿdetailsÿ],Flower 2.0g,2401,8.29,26.73,3.2x,416690
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,11264,8.29,26.06,3.1x,416406
Empyreal Cannabis        [ÿproductÿdetailsÿ],Flower 2.0g,2424,8.3,22.72,2.7x,415969
Heavenly Buds        [ÿproductÿdetailsÿ],Flower 2.0g,1395,8.3,26.57,3.2x,417147
Natural Mystic Farms        [ÿproductÿdetailsÿ],Flower 3.5g,27185,8.3,28.02,3.4x,412155
Mt Baker Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,3444,8.3,24.57,3.0x,416153
Desert Valley Growers        [ÿproductÿdetailsÿ],Flower 3.5g,3302,8.31,22.34,2.7x,412260
Viva Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,27288,8.31,27.75,3.3x,416609
Trail Blazin Productions        [ÿproductÿdetailsÿ],Concentrate 0.5g,1001,8.32,21.81,2.6x,412082
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 0.5g,4660,8.32,22.5,2.7x,413462
Stone Supply        [ÿproductÿdetailsÿ],Preroll 3.0g,1458,8.33,21.48,2.6x,413463
Rainier Valley Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,3457,8.33,24.2,2.9x,416138
