Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Spencer Farm        [ÿproductÿdetailsÿ],Flower 1.0g,1945,2.73,10.39,3.8x,417443
Money Road        [ÿproductÿdetailsÿ],Flower 2.0g,1338,2.73,8.94,3.3x,417021
Treedom        [ÿproductÿdetailsÿ],Preroll 0.75g,8648,2.75,8.19,3.0x,413920
Deepwater Botanicals        [ÿproductÿdetailsÿ],Preroll 1.0g,1100,2.75,9.14,3.3x,412154
Lm Digital        [ÿproductÿdetailsÿ],Preroll 1.0g,2970,2.75,7.61,2.8x,417214
Washington State Sweet Leaf Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,1086,2.75,9.49,3.4x,413455
Daring Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1560,2.75,10.06,3.7x,415881
Atf Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2956,2.75,7.87,2.9x,417335
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,11560,2.76,9.12,3.3x,416902
Natural Mystic Farms        [ÿproductÿdetailsÿ],Flower 1.0g,13208,2.77,9.49,3.4x,412155
Green Freedom        [ÿproductÿdetailsÿ],Preroll 1.25g,10224,2.78,8.69,3.1x,412515
Green Island Growers        [ÿproductÿdetailsÿ],Flower 1.0g,6087,2.8,8.84,3.2x,412950
Kush Farms        [ÿproductÿdetailsÿ],Infused,3811,2.81,9.46,3.4x,414287
Mountain High Organics        [ÿproductÿdetailsÿ],Flower 1.0g,1774,2.82,8.83,3.1x,412576
Bbb Farms        [ÿproductÿdetailsÿ],Infused,41298,2.82,6.79,2.4x,412601
Trichometechnologies        [ÿproductÿdetailsÿ],Flower 1.0g,1175,2.83,8.93,3.2x,412362
Toucan Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1198,2.83,10.06,3.6x,412741
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 1.0g,1595,2.83,12.06,4.3x,415762
Pure Extracts        [ÿproductÿdetailsÿ],Flower 1.0g,1188,2.83,8.86,3.1x,416753
Knights Hemplar        [ÿproductÿdetailsÿ],Preroll 1.0g,7249,2.84,8.74,3.1x,412341
Hazy Daze        [ÿproductÿdetailsÿ],Flower 1.0g,16235,2.84,7.61,2.7x,412452
509 Da Kine        [ÿproductÿdetailsÿ],Flower 1.0g,5424,2.84,9.42,3.3x,412599
Stone Supply        [ÿproductÿdetailsÿ],Preroll 1.0g,1795,2.85,9.01,3.2x,413463
Serenity Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,4503,2.85,10.07,3.5x,416194
The High Road        [ÿproductÿdetailsÿ],Preroll 1.0g,5596,2.86,7.83,2.7x,415739
Filucy Bay Farms        [ÿproductÿdetailsÿ],Flower 1.0g,5025,2.86,8.19,2.9x,415456
Miller Marijuana Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1910,2.86,8.44,2.9x,423175
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 1.0g,9156,2.87,9.72,3.4x,412618
Budco Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,3550,2.88,7.22,2.5x,412902
Rochester Farms        [ÿproductÿdetailsÿ],Flower 1.0g,10686,2.88,9.42,3.3x,413002
Wow Weed        [ÿproductÿdetailsÿ],Flower 1.0g,7709,2.88,10.92,3.8x,413038
Dose Oil        [ÿproductÿdetailsÿ],Preroll 0.5g,1495,2.89,5.59,1.9x,423842
New Leaf Enterprises        [ÿproductÿdetailsÿ],Preroll 1.0g,18319,2.89,9.06,3.1x,412070
Rootworx        [ÿproductÿdetailsÿ],Preroll 1.0g,5920,2.89,8.27,2.9x,413665
Old Mcdonald's Farm        [ÿproductÿdetailsÿ],Flower 1.0g,14022,2.89,9.5,3.3x,415857
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 2.0g,24060,2.89,9.7,3.4x,416502
Rootworx        [ÿproductÿdetailsÿ],Edible,2035,2.89,9.67,3.3x,413665
Spinning Heads        [ÿproductÿdetailsÿ],Preroll 1.0g,31603,2.9,8.78,3.0x,413718
Double Dutch        [ÿproductÿdetailsÿ],Flower 1.0g,6739,2.9,9.33,3.2x,413084
Sgb        [ÿproductÿdetailsÿ],Preroll 0.75g,3113,2.92,9.36,3.2x,412621
Quality Green Trees        [ÿproductÿdetailsÿ],Preroll 1.0g,3014,2.92,8.86,3.0x,413632
Land of Lizards        [ÿproductÿdetailsÿ],Preroll 2.0g,14971,2.92,8.14,2.8x,412096
Calvin's Best        [ÿproductÿdetailsÿ],Flower 1.0g,1116,2.92,11.12,3.8x,418185
Meii        [ÿproductÿdetailsÿ],Flower 1.0g,2485,2.93,10.76,3.7x,416021
North Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,20034,2.94,9.7,3.3x,416448
Jet City Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,4918,2.95,8.53,2.9x,412639
Leaph        [ÿproductÿdetailsÿ],Preroll 1.0g,36577,2.95,9.17,3.1x,417010
Om Shiv        [ÿproductÿdetailsÿ],Flower 1.0g,4718,2.95,8.89,3.0x,412235
Evergreen Production        [ÿproductÿdetailsÿ],Flower 1.0g,11221,2.95,8.99,3.0x,412815
Mac Garden        [ÿproductÿdetailsÿ],Flower 1.0g,1106,2.95,9.51,3.2x,414152
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,5883,2.95,9.82,3.3x,414272
Starleaf        [ÿproductÿdetailsÿ],Flower 1.0g,4265,2.95,9.48,3.2x,415815
The Sunshine Tiki Hut        [ÿproductÿdetailsÿ],Flower 1.0g,5668,2.96,9.23,3.1x,417198
Lilac City Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,8722,2.97,9.34,3.1x,415719
THC Partners        [ÿproductÿdetailsÿ],Preroll 1.0g,4081,2.97,8.7,2.9x,415987
Sitka Packaging        [ÿproductÿdetailsÿ],Flower 1.0g,1436,2.98,7.37,2.5x,412952
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Preroll 1.0g,42320,2.99,9.13,3.1x,413075
Son Lux        [ÿproductÿdetailsÿ],Flower 1.0g,1200,2.99,10.87,3.6x,416566
Tucker Ranch        [ÿproductÿdetailsÿ],Preroll 0.75g,2700,3,9.46,3.2x,415922
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,1980,3,9.29,3.1x,412068
Jmr Sun Farms Ii        [ÿproductÿdetailsÿ],Preroll 1.0g,1500,3,8.42,2.8x,412279
Bacons Buds        [ÿproductÿdetailsÿ],Preroll 1.0g,4056,3,9.36,3.1x,412288
Grassroots Bake Shoppe        [ÿproductÿdetailsÿ],Preroll 1.0g,3375,3,9.83,3.3x,412324
Hazy Daze        [ÿproductÿdetailsÿ],Preroll 1.0g,2280,3,8.69,2.9x,412452
Tucker Ranch        [ÿproductÿdetailsÿ],Preroll 1.0g,2340,3,9.2,3.1x,415922
Quality Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,2934,3,8.57,2.9x,417338
NW Connoisseurs        [ÿproductÿdetailsÿ],Preroll 1.0g,2250,3,8.8,2.9x,421766
Cannabis King Gardens        [ÿproductÿdetailsÿ],Preroll 1.25g,1080,3,8.37,2.8x,416308
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Preroll 1.5g,2520,3,8.12,2.7x,413075
Medusa Gardens        [ÿproductÿdetailsÿ],Preroll 2.0g,2685,3,9.72,3.2x,412294
Sourface        [ÿproductÿdetailsÿ],Preroll 3.0g,1200,3,5.91,2.0x,412679
Red Frog        [ÿproductÿdetailsÿ],Flower 1.0g,4950,3,9.33,3.1x,412437
Axabra        [ÿproductÿdetailsÿ],Flower 1.0g,1500,3,9.54,3.2x,412438
Chiliwist Creek Farm        [ÿproductÿdetailsÿ],Flower 1.0g,1332,3,9.77,3.3x,413657
Exotic Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2445,3,9.06,3.0x,415932
Hilltop Highgrade        [ÿproductÿdetailsÿ],Flower 1.0g,2340,3,9.59,3.2x,415958
O.b.c. LLC        [ÿproductÿdetailsÿ],Flower 1.0g,4245,3,9.8,3.3x,416544
Land of Lizards        [ÿproductÿdetailsÿ],Flower 2.0g,1500,3,9.72,3.2x,412096
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 1.0g,16666,3.01,9.91,3.3x,412274
Symington Holdings Ii        [ÿproductÿdetailsÿ],Flower 1.0g,2496,3.01,8.43,2.8x,415777
Viva Cannabis        [ÿproductÿdetailsÿ],Flower 1.0g,17785,3.01,9,3.0x,416609
The High Point        [ÿproductÿdetailsÿ],Flower 1.0g,10664,3.02,8.78,2.9x,413625
White Star        [ÿproductÿdetailsÿ],Flower 1.0g,5679,3.02,8.2,2.7x,416579
Zenta Garden        [ÿproductÿdetailsÿ],Flower 1.0g,15945,3.02,10.24,3.4x,423681
Crystal Forest Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,2960,3.03,7.84,2.6x,415694
Suspended Brands        [ÿproductÿdetailsÿ],Flower 1.0g,29143,3.03,9.58,3.2x,412132
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,12966,3.03,9.42,3.1x,412597
Red Ridge Farmns        [ÿproductÿdetailsÿ],Flower 1.0g,4412,3.03,11.15,3.7x,412627
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Preroll 0.75g,2688,3.04,8.01,2.6x,412402
Fourdub        [ÿproductÿdetailsÿ],Flower 1.0g,9335,3.04,9.33,3.1x,413165
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 1.0g,13923,3.04,9.56,3.1x,416462
WA Grower        [ÿproductÿdetailsÿ],Flower 1.0g,13587,3.04,9.68,3.2x,417380
North Coast Concentrates        [ÿproductÿdetailsÿ],Flower 1.0g,2625,3.05,9.59,3.1x,416807
Edgemont Group        [ÿproductÿdetailsÿ],Flower 1.0g,18705,3.05,9.87,3.2x,422993
Origens        [ÿproductÿdetailsÿ],Flower 1.0g,16174,3.06,8.81,2.9x,412891
Walden        [ÿproductÿdetailsÿ],Flower 2.0g,3583,3.06,8.33,2.7x,416445
The Green Company        [ÿproductÿdetailsÿ],Flower 1.0g,2577,3.07,10.85,3.5x,412403
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Preroll 0.75g,3644,3.08,8.9,2.9x,414281
Hannah Industries        [ÿproductÿdetailsÿ],Preroll 0.75g,3295,3.08,9.21,3.0x,424223
Lost Lake Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,2848,3.08,9.39,3.0x,412978
Cordus        [ÿproductÿdetailsÿ],Flower 1.0g,6820,3.08,10.26,3.3x,418921
Dose Oil        [ÿproductÿdetailsÿ],Concentrate 0.5g,1895,3.08,11.44,3.7x,423842
Forte Farms        [ÿproductÿdetailsÿ],Flower 1.0g,10032,3.1,9.59,3.1x,416431
Methow Horticulture        [ÿproductÿdetailsÿ],Flower 1.0g,1691,3.11,11.22,3.6x,414143
Leaves of Grass        [ÿproductÿdetailsÿ],Flower 1.0g,8225,3.11,9.01,2.9x,416693
Orgrow        [ÿproductÿdetailsÿ],Infused,1520,3.11,10.18,3.3x,412784
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Preroll 1.0g,12400,3.12,9.22,3.0x,414281
Silver Trees        [ÿproductÿdetailsÿ],Flower 1.0g,1552,3.12,13.06,4.2x,413064
North West Roots        [ÿproductÿdetailsÿ],Flower 1.0g,4175,3.12,11.6,3.7x,413651
Laughing Grass Marijuana Production And Proce        [ÿproductÿdetailsÿ],Flower 1.0g,1170,3.12,10.63,3.4x,414145
Perma        [ÿproductÿdetailsÿ],Flower 1.0g,1314,3.12,10.23,3.3x,416124
Bella Jane's        [ÿproductÿdetailsÿ],Flower 1.0g,6004,3.12,9.48,3.0x,416762
Pacific Glo        [ÿproductÿdetailsÿ],Flower 1.0g,13954,3.12,9.72,3.1x,422928
Hang Roots        [ÿproductÿdetailsÿ],Preroll 1.0g,5599,3.13,8.25,2.6x,415771
Bondi Farms        [ÿproductÿdetailsÿ],Flower 1.0g,20925,3.14,10.13,3.2x,412141
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 1.0g,2230,3.14,8.19,2.6x,413922
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Preroll 1.0g,69784,3.15,9.31,3.0x,413462
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 1.0g,15763,3.15,9.92,3.2x,412154
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 1.0g,52634,3.15,10.28,3.3x,412869
Salish Sativas        [ÿproductÿdetailsÿ],Flower 1.0g,12970,3.15,9.63,3.1x,415914
Morelli Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,1260,3.15,8.32,2.6x,416479
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 1.0g,3186,3.15,9.56,3.0x,416831
Diosa Verde        [ÿproductÿdetailsÿ],Flower 1.0g,2106,3.16,10.5,3.3x,412594
Going Green        [ÿproductÿdetailsÿ],Flower 1.0g,3441,3.16,9.56,3.0x,413110
Boggy Boon        [ÿproductÿdetailsÿ],Flower 1.0g,15241,3.16,10.07,3.2x,416935
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 1.0g,30449,3.16,10.86,3.4x,421941
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 1.0g,5930,3.17,9.23,2.9x,412179
Orange State        [ÿproductÿdetailsÿ],Flower 1.0g,4619,3.17,10.09,3.2x,412409
"M-r Wholesale, LLC        [ÿproductÿdetailsÿ]",Flower 1.0g,1010,3.17,9.98,3.2x,412634
Tom's Hemp&cannabis        [ÿproductÿdetailsÿ],Topical,3712,3.17,9.94,3.1x,412648
Bmf Washington        [ÿproductÿdetailsÿ],Flower 1.0g,90928,3.18,9.91,3.1x,412149
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 1.0g,15293,3.18,10.05,3.2x,412341
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 1.0g,37087,3.18,9.72,3.1x,414281
Cannaseur's Choice        [ÿproductÿdetailsÿ],Preroll 1.0g,15842,3.19,9.14,2.9x,416908
Root Down        [ÿproductÿdetailsÿ],Flower 1.0g,11488,3.19,10.19,3.2x,412273
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 1.0g,10585,3.19,10.03,3.1x,415970
Golden Tree        [ÿproductÿdetailsÿ],Flower 1.0g,58614,3.19,10.61,3.3x,416107
Jsm Nisqually        [ÿproductÿdetailsÿ],Flower 1.0g,2969,3.19,9.34,2.9x,416584
Mno        [ÿproductÿdetailsÿ],Flower 1.0g,6468,3.2,9.66,3.0x,413090
G&s Greenery        [ÿproductÿdetailsÿ],Flower 1.0g,20735,3.2,10.02,3.1x,415986
Kush Valley        [ÿproductÿdetailsÿ],Flower 1.0g,4340,3.2,9.16,2.9x,416606
Ogz Fire Weed        [ÿproductÿdetailsÿ],Flower 1.0g,10618,3.2,9.44,2.9x,416737
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Preroll 1.0g,3124,3.22,8.5,2.6x,412500
Khush Kush        [ÿproductÿdetailsÿ],Preroll 1.0g,3122,3.22,9.65,3.0x,413145
Evergreen Production        [ÿproductÿdetailsÿ],Preroll 1.25g,2106,3.23,9.74,3.0x,416601
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 1.0g,52941,3.23,9.32,2.9x,412053
Platinum Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,1896,3.23,8.94,2.8x,414115
Agro Couture        [ÿproductÿdetailsÿ],Flower 1.0g,6872,3.24,9.97,3.1x,417142
Prince Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3013,3.24,10.58,3.3x,422368
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Preroll 1.0g,1804,3.25,8.89,2.7x,412179
Heavenly Buds        [ÿproductÿdetailsÿ],Preroll 1.0g,10751,3.25,9.94,3.1x,417147
Northwest Greenery        [ÿproductÿdetailsÿ],Preroll 1.5g,2226,3.25,9.65,3.0x,415937
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Preroll 1.5g,33322,3.25,9.43,2.9x,417068
Inflorescence        [ÿproductÿdetailsÿ],Flower 1.0g,4034,3.25,11.35,3.5x,415156
Licensee 420278 is no longer active        [ÿproductÿdetailsÿ],Flower 1.0g,1196,3.25,9.8,3.0x,420278
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 2.0g,1690,3.25,9.77,3.0x,417295
Cannasol Farms        [ÿproductÿdetailsÿ],Infused,1549,3.26,10.71,3.3x,412240
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Preroll 1.0g,1144,3.28,9.62,2.9x,412826
Northwestpearl        [ÿproductÿdetailsÿ],Flower 1.0g,11911,3.28,10.13,3.1x,413097
Jbc Grow        [ÿproductÿdetailsÿ],Flower 1.0g,1573,3.28,10.72,3.3x,413631
Alis Group        [ÿproductÿdetailsÿ],Flower 1.0g,9637,3.28,9.86,3.0x,415700
Buddy Boy Farms        [ÿproductÿdetailsÿ],Infused,1918,3.28,9.42,2.9x,412053
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 1.0g,11487,3.29,9.97,3.0x,412760
Georgetown Cannabis Co.        [ÿproductÿdetailsÿ],Flower 1.0g,1174,3.29,10.2,3.1x,415688
Spadybud        [ÿproductÿdetailsÿ],Flower 1.0g,3144,3.29,10.97,3.3x,416019
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 1.0g,6556,3.3,11.58,3.5x,412246
Silica Phoenix        [ÿproductÿdetailsÿ],Flower 1.0g,5118,3.31,8.18,2.5x,412236
Canna Processing        [ÿproductÿdetailsÿ],Infused,14154,3.32,10.36,3.1x,419189
Firebros        [ÿproductÿdetailsÿ],Preroll 0.75g,6094,3.33,9.61,2.9x,416025
Hannah Industries        [ÿproductÿdetailsÿ],Preroll 1.0g,43550,3.33,9.86,3.0x,424223
Propacwa        [ÿproductÿdetailsÿ],Flower 1.0g,1662,3.33,10.58,3.2x,413133
Deep Flower        [ÿproductÿdetailsÿ],Flower 1.0g,1498,3.33,9.68,2.9x,416619
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Edible,8049,3.33,9.64,2.9x,413075
Hazy Daze        [ÿproductÿdetailsÿ],Edible,2354,3.33,9.59,2.9x,412452
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,6168,3.34,11.56,3.5x,415921
Tonasket Growers        [ÿproductÿdetailsÿ],Flower 1.0g,2081,3.35,11.52,3.4x,416085
Billows of Haze        [ÿproductÿdetailsÿ],Flower 1.0g,3376,3.35,12.79,3.8x,417631
Thcbd        [ÿproductÿdetailsÿ],Flower 1.0g,4980,3.36,10.21,3.0x,413131
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 1.0g,6667,3.36,9.99,3.0x,416804
Pinnacle NW        [ÿproductÿdetailsÿ],Flower 1.0g,6500,3.36,10.24,3.1x,422257
Evergreen Production        [ÿproductÿdetailsÿ],Flower 1.0g,5062,3.39,11.93,3.5x,416601
Grassroots Pharm        [ÿproductÿdetailsÿ],Flower 1.0g,5909,3.39,10.87,3.2x,417303
Viva Cannabis        [ÿproductÿdetailsÿ],Infused,30333,3.39,10.59,3.1x,416609
Lifted Holdings        [ÿproductÿdetailsÿ],Preroll 1.0g,8128,3.4,9.25,2.7x,417174
Experience Organics        [ÿproductÿdetailsÿ],Flower 1.0g,5304,3.4,11.83,3.5x,412072
Louis W        [ÿproductÿdetailsÿ],Flower 1.0g,1079,3.4,9.46,2.8x,415691
Heavyweight Heights        [ÿproductÿdetailsÿ],Flower 1.0g,2778,3.4,11.47,3.4x,417024
Salish Sea Industries        [ÿproductÿdetailsÿ],Flower 1.0g,1654,3.41,10.47,3.1x,413942
The Green Vault        [ÿproductÿdetailsÿ],Flower 1.0g,12806,3.41,10.36,3.0x,415711
Fireline Cannabis        [ÿproductÿdetailsÿ],Preroll 1.0g,38612,3.42,9.94,2.9x,417571
American Sensi Company        [ÿproductÿdetailsÿ],Flower 1.0g,2050,3.42,9.96,2.9x,412735
Plan C Farms LLC        [ÿproductÿdetailsÿ],Preroll 1.0g,21188,3.43,9.86,2.9x,416206
Green Zombie        [ÿproductÿdetailsÿ],Infused,6600,3.43,6.96,2.0x,414114
Puffin Farm        [ÿproductÿdetailsÿ],Preroll 1.0g,5014,3.44,9.48,2.8x,413021
Platinum Leaf Society        [ÿproductÿdetailsÿ],Flower 1.0g,1254,3.44,14.24,4.1x,412744
5th House Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2430,3.44,10.82,3.1x,416057
Stryps        [ÿproductÿdetailsÿ],Infused,3631,3.44,10.19,3.0x,417285
Puffin Farm        [ÿproductÿdetailsÿ],Flower 1.0g,5216,3.46,11.13,3.2x,413021
Emerald Peaks        [ÿproductÿdetailsÿ],Preroll 1.0g,8775,3.47,9.87,2.8x,416198
Honu Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,6870,3.48,10.43,3.0x,412097
Budco Farms        [ÿproductÿdetailsÿ],Flower 1.0g,22177,3.48,10.19,2.9x,412902
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,26356,3.48,10.57,3.0x,412964
Herbal Tech        [ÿproductÿdetailsÿ],Flower 1.0g,1744,3.48,10.65,3.1x,416272
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 1.0g,4301,3.48,11.02,3.2x,421766
Footprint Biosciences        [ÿproductÿdetailsÿ],Infused,1928,3.48,8.44,2.4x,419152
Over the Top        [ÿproductÿdetailsÿ],Flower 1.0g,24450,3.49,10.74,3.1x,412056
Treehawk Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,39966,3.5,9.43,2.7x,412193
Wicked Weed        [ÿproductÿdetailsÿ],Preroll 1.0g,4721,3.5,9.94,2.8x,416155
Prince Farms        [ÿproductÿdetailsÿ],Preroll 1.25g,3941,3.5,9.38,2.7x,422368
Two Heads Co.        [ÿproductÿdetailsÿ],Flower 1.0g,2905,3.5,10.22,2.9x,412904
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2642,3.5,10.59,3.0x,413650
Howling Dog Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1190,3.5,11.01,3.1x,415821
Green Bluff Greenhouse        [ÿproductÿdetailsÿ],Flower 1.0g,1890,3.5,11.08,3.2x,417398
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2765,3.5,10.81,3.1x,422190
Fireweed Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1750,3.5,9.57,2.7x,417794
Omg Sykes        [ÿproductÿdetailsÿ],Flower 1.0g,22010,3.51,10.27,2.9x,412720
Kai'dro        [ÿproductÿdetailsÿ],Flower 1.0g,4441,3.52,11.15,3.2x,413652
High End Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1076,3.52,10.03,2.8x,414200
Tucker Ranch        [ÿproductÿdetailsÿ],Flower 1.0g,5214,3.52,10.47,3.0x,415922
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Preroll 1.25g,11059,3.53,10.11,2.9x,416063
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 1.0g,4480,3.53,11.63,3.3x,412050
The High Road        [ÿproductÿdetailsÿ],Flower 1.0g,4222,3.53,10.96,3.1x,415739
J.e.t.        [ÿproductÿdetailsÿ],Flower 1.0g,2408,3.53,11.03,3.1x,416990
Fire House Productions        [ÿproductÿdetailsÿ],Flower 1.0g,11121,3.55,9.99,2.8x,421103
Northwest 7 Point        [ÿproductÿdetailsÿ],Flower 1.0g,1110,3.56,10.23,2.9x,412441
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 1.0g,20861,3.56,11.32,3.2x,413099
Green Freedom        [ÿproductÿdetailsÿ],Flower 1.0g,26100,3.57,11.31,3.2x,412515
Surefire Growers        [ÿproductÿdetailsÿ],Flower 1.0g,29629,3.57,11.3,3.2x,415813
Northwest Greenery        [ÿproductÿdetailsÿ],Flower 1.0g,5290,3.57,11.36,3.2x,415937
Vancouver Weed Company        [ÿproductÿdetailsÿ],Flower 1.0g,2242,3.57,7.95,2.2x,416184
Superior Harvest        [ÿproductÿdetailsÿ],Flower 1.0g,1853,3.57,11.64,3.3x,416977
502 Processor's Group        [ÿproductÿdetailsÿ],Infused,9906,3.57,11.23,3.1x,413478
Green Haven LLC        [ÿproductÿdetailsÿ],Infused,20756,3.58,11.48,3.2x,421941
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Flower 1.0g,12812,3.59,10.56,2.9x,412826
Rgl Industries        [ÿproductÿdetailsÿ],Flower 1.0g,12948,3.59,11.09,3.1x,416626
Bacons Buds        [ÿproductÿdetailsÿ],Flower 1.0g,8306,3.6,10.07,2.8x,412288
THC Farm        [ÿproductÿdetailsÿ],Flower 1.0g,5428,3.6,9.91,2.8x,416100
Evergreen Gropro        [ÿproductÿdetailsÿ],Flower 1.0g,2124,3.6,9.53,2.6x,416412
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 1.0g,110023,3.61,10.9,3.0x,412882
420 Natural        [ÿproductÿdetailsÿ],Flower 1.0g,1147,3.61,14.34,4.0x,416426
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Preroll 1.0g,3261,3.62,10.46,2.9x,416063
Viva Cannabis        [ÿproductÿdetailsÿ],Preroll 3.0g,17824,3.62,10.34,2.9x,416609
Old School        [ÿproductÿdetailsÿ],Flower 1.0g,1905,3.62,11.19,3.1x,413377
Crystal Forest Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1818,3.62,10.37,2.9x,415694
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 1.0g,56627,3.63,11.19,3.1x,416908
Rainier Acres        [ÿproductÿdetailsÿ],Flower 1.0g,8395,3.63,10.75,3.0x,416942
Dynamic Harvest        [ÿproductÿdetailsÿ],Flower 1.0g,6300,3.64,11.81,3.2x,416393
Green Chiefs        [ÿproductÿdetailsÿ],Flower 1.0g,11765,3.65,10.21,2.8x,412672
Green Brothers Farms        [ÿproductÿdetailsÿ],Flower 1.0g,5178,3.65,11.19,3.1x,417950
Sativa Group        [ÿproductÿdetailsÿ],Infused,63157,3.65,11.39,3.1x,422627
Saturn Group        [ÿproductÿdetailsÿ],Flower 1.0g,36237,3.66,10.83,3.0x,412112
Solar Joes        [ÿproductÿdetailsÿ],Infused,13946,3.66,12.12,3.3x,415819
Manna Production        [ÿproductÿdetailsÿ],Flower 1.0g,1162,3.67,11.65,3.2x,412678
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 1.0g,11608,3.68,12.03,3.3x,412762
Leef        [ÿproductÿdetailsÿ],Flower 1.0g,3376,3.68,12.19,3.3x,413085
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 1.0g,22284,3.68,11.46,3.1x,413107
Northwest Finest        [ÿproductÿdetailsÿ],Flower 1.0g,2226,3.7,7.92,2.1x,416499
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 1.0g,16325,3.71,11.7,3.2x,424256
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 1.0g,5906,3.72,11.33,3.0x,412240
Quality Growers        [ÿproductÿdetailsÿ],Flower 1.0g,13660,3.73,11.9,3.2x,417338
Vulcan Mountain Farm        [ÿproductÿdetailsÿ],Topical,2988,3.73,13.68,3.7x,413711
Aurum Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,13110,3.74,11.04,3.0x,424484
M And R Distributing        [ÿproductÿdetailsÿ],Flower 1.0g,24798,3.74,11.15,3.0x,412258
Auricag        [ÿproductÿdetailsÿ],Flower 1.0g,5906,3.75,12.07,3.2x,412118
Agape Research WA        [ÿproductÿdetailsÿ],Flower 1.0g,1725,3.75,10.64,2.8x,413293
